ticker,rating_date,year_qtr,rating_simplified,investment_grade,filing_path
UGP,2016-02-25,2016_Q1,BB,0,sec_filings/UGP/2016_Q1.txt
UGP,2012-06-15,2012_Q2,BBB,1,sec_filings/UGP/2012_Q2.txt
UGP,2013-05-24,2013_Q2,BBB,1,sec_filings/UGP/2013_Q2.txt
TRMB,2014-11-19,2014_Q4,BBB,1,sec_filings/TRMB/2014_Q4.txt
AT,2013-08-07,2013_Q3,B,0,sec_filings/AT/2013_Q3.txt
AT,2012-06-15,2012_Q2,B,0,sec_filings/AT/2012_Q2.txt
RLI,2013-09-25,2013_Q3,BBB,1,sec_filings/RLI/2013_Q3.txt
HNGR,2014-09-11,2014_Q3,BB,0,sec_filings/HNGR/2014_Q3.txt
HNGR,2013-12-11,2013_Q4,BB,0,sec_filings/HNGR/2013_Q4.txt
MMLP,2014-12-18,2014_Q4,B,0,sec_filings/MMLP/2014_Q4.txt
EA,2016-02-17,2016_Q1,BBB,1,sec_filings/EA/2016_Q1.txt
EA,2016-08-18,2016_Q3,BBB,1,sec_filings/EA/2016_Q3.txt
MGA,2015-11-17,2015_Q4,BBB,1,sec_filings/MGA/2015_Q4.txt
AWI,2016-02-03,2016_Q1,BB,0,sec_filings/AWI/2016_Q1.txt
ABG,2016-06-07,2016_Q2,BB,0,sec_filings/ABG/2016_Q2.txt
ABG,2014-11-19,2014_Q4,B,0,sec_filings/ABG/2014_Q4.txt
NX,2015-09-14,2015_Q3,B,0,sec_filings/NX/2015_Q3.txt
CSIQ,2016-09-22,2016_Q3,BB,0,sec_filings/CSIQ/2016_Q3.txt
CSIQ,2015-09-23,2015_Q3,BB,0,sec_filings/CSIQ/2015_Q3.txt
SABR,2016-04-13,2016_Q2,BB,0,sec_filings/SABR/2016_Q2.txt
MA,2015-11-23,2015_Q4,A,1,sec_filings/MA/2015_Q4.txt
HXL,2012-06-15,2012_Q2,B,0,sec_filings/HXL/2012_Q2.txt
HXL,2016-04-13,2016_Q2,BBB,1,sec_filings/HXL/2016_Q2.txt
RCL,2016-05-26,2016_Q2,BB,0,sec_filings/RCL/2016_Q2.txt
RCL,2012-06-15,2012_Q2,BB,0,sec_filings/RCL/2012_Q2.txt
RCL,2016-12-23,2016_Q4,BB,0,sec_filings/RCL/2016_Q4.txt
NYT,2012-06-15,2012_Q2,B,0,sec_filings/NYT/2012_Q2.txt
HPE,2015-09-30,2015_Q3,BBB,1,sec_filings/HPE/2015_Q3.txt
ICLR,2016-01-05,2016_Q1,BBB,1,sec_filings/ICLR/2016_Q1.txt
NXPI,2016-10-28,2016_Q4,BB,0,sec_filings/NXPI/2016_Q4.txt
NXPI,2015-12-07,2015_Q4,BB,0,sec_filings/NXPI/2015_Q4.txt
NXPI,2014-11-24,2014_Q4,B,0,sec_filings/NXPI/2014_Q4.txt
GPRE,2014-05-07,2014_Q2,B,0,sec_filings/GPRE/2014_Q2.txt
MX,2015-02-17,2015_Q1,B,0,sec_filings/MX/2015_Q1.txt
MX,2014-06-27,2014_Q2,B,0,sec_filings/MX/2014_Q2.txt
MX,2012-06-15,2012_Q2,B,0,sec_filings/MX/2012_Q2.txt
MX,2016-08-10,2016_Q3,CCC,0,sec_filings/MX/2016_Q3.txt
MX,2013-06-24,2013_Q2,B,0,sec_filings/MX/2013_Q2.txt
HL,2013-04-02,2013_Q2,B,0,sec_filings/HL/2013_Q2.txt
PED,2015-12-23,2015_Q4,BBB,1,sec_filings/PED/2015_Q4.txt
SIG,2016-08-25,2016_Q3,BB,0,sec_filings/SIG/2016_Q3.txt
VSTO,2016-02-25,2016_Q1,BB,0,sec_filings/VSTO/2016_Q1.txt
VSTO,2016-08-25,2016_Q3,BB,0,sec_filings/VSTO/2016_Q3.txt
KRA,2015-12-01,2015_Q4,B,0,sec_filings/KRA/2015_Q4.txt
VRNT,2013-02-15,2013_Q1,B,0,sec_filings/VRNT/2013_Q1.txt
VRNT,2014-06-11,2014_Q2,BB,0,sec_filings/VRNT/2014_Q2.txt
VRNT,2012-06-15,2012_Q2,B,0,sec_filings/VRNT/2012_Q2.txt
GTN,2016-06-07,2016_Q2,B,0,sec_filings/GTN/2016_Q2.txt
GTN,2016-09-07,2016_Q3,B,0,sec_filings/GTN/2016_Q3.txt
PYPL,2016-09-29,2016_Q3,BBB,1,sec_filings/PYPL/2016_Q3.txt
BR,2016-06-21,2016_Q2,BBB,1,sec_filings/BR/2016_Q2.txt
BR,2013-08-14,2013_Q3,BBB,1,sec_filings/BR/2013_Q3.txt
BR,2012-06-15,2012_Q2,BBB,1,sec_filings/BR/2012_Q2.txt
ETM,2012-06-15,2012_Q2,CCC,0,sec_filings/ETM/2012_Q2.txt
PRA,2013-11-18,2013_Q4,BBB,1,sec_filings/PRA/2013_Q4.txt
KODK,2016-11-09,2016_Q4,B,0,sec_filings/KODK/2016_Q4.txt
SCS,2012-06-15,2012_Q2,BB,0,sec_filings/SCS/2012_Q2.txt
SCS,2014-01-14,2014_Q1,BBB,1,sec_filings/SCS/2014_Q1.txt
ENTG,2016-03-03,2016_Q1,B,0,sec_filings/ENTG/2016_Q1.txt
FISV,2015-05-19,2015_Q2,BBB,1,sec_filings/FISV/2015_Q2.txt
FISV,2016-03-18,2016_Q1,BBB,1,sec_filings/FISV/2016_Q1.txt
FANG,2016-12-15,2016_Q4,BB,0,sec_filings/FANG/2016_Q4.txt
NBL,2016-03-24,2016_Q1,BBB,1,sec_filings/NBL/2016_Q1.txt
BIO,2012-06-15,2012_Q2,BBB,1,sec_filings/BIO/2012_Q2.txt
BIO,2014-11-10,2014_Q4,BBB,1,sec_filings/BIO/2014_Q4.txt
PRAA,2012-06-15,2012_Q2,BB,0,sec_filings/PRAA/2012_Q2.txt
CDNS,2016-02-04,2016_Q1,BBB,1,sec_filings/CDNS/2016_Q1.txt
PTC,2016-05-02,2016_Q2,BB,0,sec_filings/PTC/2016_Q2.txt
SRCL,2016-03-25,2016_Q1,A,1,sec_filings/SRCL/2016_Q1.txt
SRCL,2016-10-25,2016_Q4,A,1,sec_filings/SRCL/2016_Q4.txt
VVV,2016-10-04,2016_Q4,BB,0,sec_filings/VVV/2016_Q4.txt
KOS,2015-04-14,2015_Q2,B,0,sec_filings/KOS/2015_Q2.txt
KOP,2012-06-15,2012_Q2,B,0,sec_filings/KOP/2012_Q2.txt
STX,2012-06-15,2012_Q2,BBB,1,sec_filings/STX/2012_Q2.txt
MANT,2012-06-15,2012_Q2,BB,0,sec_filings/MANT/2012_Q2.txt
NOG,2016-04-08,2016_Q2,CCC,0,sec_filings/NOG/2016_Q2.txt
IRS,2010-12-17,2010_Q4,B,0,sec_filings/IRS/2010_Q4.txt
IT,2016-02-18,2016_Q1,AA,1,sec_filings/IT/2016_Q1.txt
SBAC,2013-08-28,2013_Q3,B,0,sec_filings/SBAC/2013_Q3.txt
XPER,2016-10-24,2016_Q4,BB,0,sec_filings/XPER/2016_Q4.txt
IMO,2016-10-07,2016_Q4,AA,1,sec_filings/IMO/2016_Q4.txt
NVR,2012-09-05,2012_Q3,BBB,1,sec_filings/NVR/2012_Q3.txt
KALU,2016-04-28,2016_Q2,BB,0,sec_filings/KALU/2016_Q2.txt
CRESY,2012-11-30,2012_Q4,B,0,sec_filings/CRESY/2012_Q4.txt
CRESY,2012-06-15,2012_Q2,B,0,sec_filings/CRESY/2012_Q2.txt
CRESY,2014-08-01,2014_Q3,CCC,0,sec_filings/CRESY/2014_Q3.txt
